accel_var,true_values_var,r2,roughness
1e-12,1e-12,0.9998786774300239,0.8778258520812556
1e-12,3.8311868495572925e-12,0.9991280759457046,0.7767419005910557
1e-12,1.4677992676220676e-11,0.9964732617516844,0.6465799308441387
1e-12,5.6234132519034906e-11,0.9905903988714303,0.5400171118246765
1e-12,2.1544346900318867e-10,0.9793039594193752,0.47511655400969854
1e-12,8.254041852680207e-10,0.9590471130341295,0.43938943138465225
1e-12,3.1622776601683795e-09,0.9260896621345037,0.41615925919003344
1e-12,1.2115276586285901e-08,0.8770971855821704,0.39397146743187944
1e-12,4.641588833612782e-08,0.811555820814055,0.36341650866188224
1e-12,1.7782794100389227e-07,0.7267031168301237,0.3273313728909283
1e-12,6.812920690579622e-07,0.6156296361690015,0.29300893904228487
1e-12,2.6101572156825386e-06,0.4837114984659502,0.2649751986328083
1e-12,1e-05,0.34214117995249604,0.24365708998049754
1e-12,3.831186849557293e-05,0.189503586614724,0.22479900841323688
1e-12,0.00014677992676220735,0.041526129284305324,0.20742367415474364
1e-12,0.0005623413251903491,-0.07943030438251686,0.1925864430171822
1e-12,0.002154434690031887,-0.18228505366637004,0.17661139844095486
1e-12,0.008254041852680206,-0.32126396582084515,0.15313113556752758
1e-12,0.03162277660168379,-0.5902875141691339,0.13000775431933825
1e-12,0.12115276586285902,-0.9343012199697738,0.1200774787386406
1e-12,0.46415888336127914,-1.1260289934408072,0.12046429254327753
1e-12,1.7782794100389228,-1.186813112492536,0.12260912861908702
1e-12,6.812920690579622,-1.2028052616071374,0.12370564063104769
1e-12,26.10157215682544,-1.2069312667325072,0.12406374387118745
1e-12,100.0,-1.2080030025553876,0.12416295279141244
3.8311868495572925e-12,1e-12,0.9999890998783291,0.9233205088188852
3.8311868495572925e-12,3.8311868495572925e-12,0.9998786774258522,0.8778258565382322
3.8311868495572925e-12,1.4677992676220676e-11,0.9991280759458894,0.7767418678133411
3.8311868495572925e-12,5.6234132519034906e-11,0.9964732610334353,0.6465797465988563
3.8311868495572925e-12,2.1544346900318867e-10,0.9905903886209344,0.5400161745983685
3.8311868495572925e-12,8.254041852680207e-10,0.9793039022249923,0.47511268481325136
3.8311868495572925e-12,3.1622776601683795e-09,0.9590469302334858,0.4393739115356315
3.8311868495572925e-12,1.2115276586285901e-08,0.9260897696790272,0.416096772125551
3.8311868495572925e-12,4.641588833612782e-08,0.8771017375967973,0.39374581694702604
3.8311868495572925e-12,1.7782794100389227e-07,0.8115934205588747,0.36282164925443133
3.8311868495572925e-12,6.812920690579622e-07,0.7269421135918486,0.32651300326891025
3.8311868495572925e-12,2.6101572156825386e-06,0.6164967892614461,0.2925332209311204
3.8311868495572925e-12,1e-05,0.4850590747072605,0.2642939488241895
3.8311868495572925e-12,3.831186849557293e-05,0.3420364751646867,0.24198889875618146
3.8311868495572925e-12,0.00014677992676220735,0.18476577432333652,0.22232498479532542
3.8311868495572925e-12,0.0005623413251903491,0.023803118741545504,0.20259692803140936
3.8311868495572925e-12,0.002154434690031887,-0.12886770336364917,0.18097476250233316
3.8311868495572925e-12,0.008254041852680206,-0.2987664168929163,0.15447747974239814
3.8311868495572925e-12,0.03162277660168379,-0.5803094544605454,0.13035733493110185
3.8311868495572925e-12,0.12115276586285902,-0.9289442705334578,0.12021901433355235
3.8311868495572925e-12,0.46415888336127914,-1.1223104571872295,0.12058874553807779
3.8311868495572925e-12,1.7782794100389228,-1.183587155815185,0.12273397326879087
3.8311868495572925e-12,6.812920690579622,-1.1997141930966397,0.12383092320822789
3.8311868495572925e-12,26.10157215682544,-1.2038759258666567,0.12418916825525869
3.8311868495572925e-12,100.0,-1.2049570252498731,0.12428841183372825
1.4677992676220676e-11,1e-12,0.9999991924955707,0.9378776741462258
1.4677992676220676e-11,3.8311868495572925e-12,0.999989099875794,0.9233205837599624
1.4677992676220676e-11,1.4677992676220676e-11,0.9998786774099784,0.8778258734809765
1.4677992676220676e-11,5.6234132519034906e-11,0.9991280759462843,0.7767417427019354
1.4677992676220676e-11,2.1544346900318867e-10,0.9964732582893923,0.646579043548029
1.4677992676220676e-11,8.254041852680207e-10,0.9905903494774078,0.540012604499094
1.4677992676220676e-11,3.1622776601683795e-09,0.9793036840129926,0.47509805595278093
1.4677992676220676e-11,1.2115276586285901e-08,0.9590462439641588,0.43931684158895473
1.4677992676220676e-11,4.641588833612782e-08,0.9260905303111269,0.41588793461286305
1.4677992676220676e-11,1.7782794100389227e-07,0.8771245594578332,0.39318391995555935
1.4677992676220676e-11,6.812920690579622e-07,0.8117507527292452,0.3620337076484125
1.4677992676220676e-11,2.6101572156825386e-06,0.7274987431312021,0.3260534614387307
1.4677992676220676e-11,1e-05,0.6173536432449012,0.29185126884198
1.4677992676220676e-11,3.831186849557293e-05,0.4849197061707522,0.2626112945601718
1.4677992676220676e-11,0.00014677992676220735,0.33888304536408,0.23950456270874418
1.4677992676220676e-11,0.0005623413251903491,0.17229783622488715,0.21738983221099661
1.4677992676220676e-11,0.002154434690031887,-0.01566667125365151,0.19067958485866435
1.4677992676220676e-11,0.008254041852680206,-0.23288600158504047,0.15860439554791403
1.4677992676220676e-11,0.03162277660168379,-0.5455888332496954,0.13162356882256077
1.4677992676220676e-11,0.12115276586285902,-0.9086080864755735,0.12076879850445789
1.4677992676220676e-11,0.46415888336127914,-1.107523511090461,0.12106937826260955
1.4677992676220676e-11,1.7782794100389228,-1.170523030383671,0.1232134771669233
1.4677992676220676e-11,6.812920690579622,-1.1871279607408995,0.12431120740920752
1.4677992676220676e-11,26.10157215682544,-1.191416837217203,0.12466971573081674
1.4677992676220676e-11,100.0,-1.1925313017552543,0.12476901147391242
5.6234132519034906e-11,1e-12,0.9999999437133255,0.9419128031569518
5.6234132519034906e-11,3.8311868495572925e-12,0.9999991924947569,0.9378780279346707
5.6234132519034906e-11,1.4677992676220676e-11,0.9999890998661843,0.9233208663344202
5.6234132519034906e-11,5.6234132519034906e-11,0.9998786773497043,0.8778259365950458
5.6234132519034906e-11,2.1544346900318867e-10,0.999128075944877,0.7767412686516669
5.6234132519034906e-11,8.254041852680207e-10,0.996473247880024,0.646576388608052
5.6234132519034906e-11,3.1622776601683795e-09,0.9905902013206513,0.5399992224164067
5.6234132519034906e-11,1.2115276586285901e-08,0.9793028612843097,0.4750447225372567
5.6234132519034906e-11,4.641588833612782e-08,0.9590437971969203,0.43912824290456853
5.6234132519034906e-11,1.7782794100389227e-07,0.926096218019957,0.41537952069763107
5.6234132519034906e-11,6.812920690579622e-07,0.8772172595295763,0.39245776007956207
5.6234132519034906e-11,2.6101572156825386e-06,0.8121134673547821,0.3616154428269797
5.6234132519034906e-11,1e-05,0.7280358172721596,0.32538484202707224
5.6234132519034906e-11,3.831186849557293e-05,0.6171830160450877,0.2901360372442741
5.6234132519034906e-11,0.00014677992676220735,0.48279468474864584,0.26002655934436886
5.6234132519034906e-11,0.0005623413251903491,0.33117231711097894,0.23444928873792029
5.6234132519034906e-11,0.002154434690031887,0.1455114447740503,0.20496419314642608
5.6234132519034906e-11,0.008254041852680206,-0.0976254523007345,0.16730953995829223
5.6234132519034906e-11,0.03162277660168379,-0.4481603434019774,0.13526316538981875
5.6234132519034906e-11,0.12115276586285902,-0.8392398554086857,0.12262359221454304
5.6234132519034906e-11,0.46415888336127914,-1.0517740227468249,0.12271616144854992
5.6234132519034906e-11,1.7782794100389228,-1.1194210023178046,0.12485407885488638
5.6234132519034906e-11,6.812920690579622,-1.1373640188723813,0.12595282543593592
5.6234132519034906e-11,26.10157215682544,-1.1420134032515135,0.12631154396808128
5.6234132519034906e-11,100.0,-1.1432228158502387,0.12641093177699397
2.1544346900318867e-10,1e-12,0.9999999961419918,0.9429844977759424
2.1544346900318867e-10,3.8311868495572925e-12,0.99999994371311,0.941914153869989
2.1544346900318867e-10,1.4677992676220676e-11,0.9999991924917672,0.937879306264977
2.1544346900318867e-10,5.6234132519034906e-11,0.9999890998308593,0.9233218844739303
2.1544346900318867e-10,2.1544346900318867e-10,0.9998786771268623,0.8778261532405718
2.1544346900318867e-10,8.254041852680207e-10,0.9991280759008815,0.7767395257733419
2.1544346900318867e-10,3.1622776601683795e-09,0.9964732094804942,0.6465667517200824
2.1544346900318867e-10,1.2115276586285901e-08,0.9905896593907453,0.5399519320832232
2.1544346900318867e-10,4.641588833612782e-08,0.9792998987246413,0.4748734145306547
2.1544346900318867e-10,1.7782794100389227e-07,0.9590361556746851,0.4386865623741745
2.1544346900318867e-10,6.812920690579622e-07,0.9261200087617684,0.4147646681199046
2.1544346900318867e-10,2.6101572156825386e-06,0.8774132784401193,0.3921403244707057
2.1544346900318867e-10,1e-05,0.8124603255021371,0.3610427742521441
2.1544346900318867e-10,3.831186849557293e-05,0.7279179310014103,0.3236751616659766
2.1544346900318867e-10,0.00014677992676220735,0.6157972948054797,0.2873334806013944
2.1544346900318867e-10,0.0005623413251903491,0.47798192373393444,0.25452019876200466
2.1544346900318867e-10,0.002154434690031887,0.31428875693255065,0.2211939576142807
2.1544346900318867e-10,0.008254041852680206,0.08766208019602229,0.17960561269339573
2.1544346900318867e-10,0.03162277660168379,-0.26486946280757095,0.14209591152735884
2.1544346900318867e-10,0.12115276586285902,-0.6710691182191908,0.12686073095427805
2.1544346900318867e-10,0.46415888336127914,-0.8979882503395895,0.12663189725311774
2.1544346900318867e-10,1.7782794100389228,-0.9719752766614496,0.1287867655932008
2.1544346900318867e-10,6.812920690579622,-0.9919256996844472,0.129894284247875
2.1544346900318867e-10,26.10157215682544,-0.9971329428162719,0.13025568258264233
2.1544346900318867e-10,100.0,-0.998490577804904,0.1303557881945183
8.254041852680207e-10,1e-12,0.9999999997367377,0.9432692968869294
8.254041852680207e-10,3.8311868495572925e-12,0.9999999961419428,0.942988742148351
8.254041852680207e-10,1.4677992676220676e-11,0.9999999437124005,0.9419183360679548
8.254041852680207e-10,5.6234132519034906e-11,0.9999991924819247,0.937883254619648
8.254041852680207e-10,2.1544346900318867e-10,0.999989099714302,0.9233249923050002
8.254041852680207e-10,8.254041852680207e-10,0.9998786763783808,0.8778266743197601
8.254041852680207e-10,3.1622776601683795e-09,0.9991280753488194,0.7767337431037503
8.254041852680207e-10,1.2115276586285901e-08,0.9964730815581111,0.6465361957468018
8.254041852680207e-10,4.641588833612782e-08,0.9905879101564757,0.5398141677864327
8.254041852680207e-10,1.7782794100389227e-07,0.9792908421711883,0.4744894108627685
8.254041852680207e-10,6.812920690579622e-07,0.9590152858354832,0.4381911078096651
8.254041852680207e-10,2.6101572156825386e-06,0.926142117771273,0.414627285835478
8.254041852680207e-10,1e-05,0.8775465526891493,0.3918339712548667
8.254041852680207e-10,3.831186849557293e-05,0.8124179902758375,0.3595460242541846
8.254041852680207e-10,0.00014677992676220735,0.7271612468752644,0.320667575006354
8.254041852680207e-10,0.0005623413251903491,0.6129475231159565,0.281008857380486
8.254041852680207e-10,0.002154434690031887,0.46697411686556145,0.23975728217475348
8.254041852680207e-10,0.008254041852680206,0.2719936580423268,0.19278044571143318
8.254041852680207e-10,0.03162277660168379,-0.039833185181370245,0.1505431658247355
8.254041852680207e-10,0.12115276586285902,-0.4210370433773887,0.1329478466130353
8.254041852680207e-10,0.46415888336127914,-0.6449598039911029,0.13256368676238975
8.254041852680207e-10,1.7782794100389228,-0.7206826127437267,0.13481891374373128
8.254041852680207e-10,6.812920690579622,-0.7415442851541385,0.1359642508869437
8.254041852680207e-10,26.10157215682544,-0.7470377076553805,0.13633632477115382
8.254041852680207e-10,100.0,-0.7484738641395168,0.1364392438951039
3.1622776601683795e-09,1e-12,0.9999999999820562,0.9433503813807994
3.1622776601683795e-09,3.8311868495572925e-12,0.9999999997367297,0.9432770643548322
3.1622776601683795e-09,1.4677992676220676e-11,0.9999999961418266,0.9429964730916248
3.1622776601683795e-09,5.6234132519034906e-11,0.9999999437107194,0.9419259277421212
3.1622776601683795e-09,2.1544346900318867e-10,0.9999991924585792,0.9378903228806305
3.1622776601683795e-09,8.254041852680207e-10,0.9999890994366366,0.9233301777890272
3.1622776601683795e-09,3.1622776601683795e-09,0.9998786745306134,0.8778260656373423
3.1622776601683795e-09,1.2115276586285901e-08,0.9991280719188219,0.7767190167180839
3.1622776601683795e-09,4.641588833612782e-08,0.9964727715473016,0.6464687608050621
3.1622776601683795e-09,1.7782794100389227e-07,0.9905840304492538,0.5395636292937188
3.1622776601683795e-09,6.812920690579622e-07,0.979272720626448,0.47406437856669276
3.1622776601683795e-09,2.6101572156825386e-06,0.9589708609719138,0.4380814400219777
3.1622776601683795e-09,1e-05,0.9260946454101157,0.4146388117702103
3.1622776601683795e-09,3.831186849557293e-05,0.8774644198595132,0.390797505204016
3.1622776601683795e-09,0.00014677992676220735,0.812073105856072,0.35647991458312245
3.1622776601683795e-09,0.0005623413251903491,0.7256937567575072,0.3133619733234378
3.1622776601683795e-09,0.002154434690031887,0.6064070334810341,0.26391760212621523
3.1622776601683795e-09,0.008254041852680206,0.4364274647710279,0.20740559250179175
3.1622776601683795e-09,0.03162277660168379,0.16548721860249682,0.15850607997742344
3.1622776601683795e-09,0.12115276586285902,-0.17686649124149234,0.13867416631932356
3.1622776601683795e-09,0.46415888336127914,-0.3867453354674044,0.13848839363165028
3.1622776601683795e-09,1.7782794100389228,-0.45993600904032284,0.14100720783237083
3.1622776601683795e-09,6.812920690579622,-0.4804532423922596,0.14224030652708194
3.1622776601683795e-09,26.10157215682544,-0.48589368133012245,0.14263634196285296
3.1622776601683795e-09,100.0,-0.48731900874072376,0.1427455530798028
1.2115276586285901e-08,1e-12,0.9999999999987773,0.9433652969529901
1.2115276586285901e-08,3.8311868495572925e-12,0.9999999999820556,0.9433461523213053
1.2115276586285901e-08,1.4677992676220676e-11,0.9999999997367203,0.9432728261265859
1.2115276586285901e-08,5.6234132519034906e-11,0.999999996141688,0.9429921997748024
1.2115276586285901e-08,2.1544346900318867e-10,0.9999999437087149,0.9419215206213666
1.2115276586285901e-08,8.254041852680207e-10,0.9999991924307633,0.9378854144619921
1.2115276586285901e-08,3.1622776601683795e-09,0.999989099106548,0.923323441261755
1.2115276586285901e-08,1.2115276586285901e-08,0.9998786723230711,0.8778135452219211
1.2115276586285901e-08,4.641588833612782e-08,0.9991280654869975,0.7766911144300278
1.2115276586285901e-08,1.7782794100389227e-07,0.9964723768230067,0.6463824923826725
1.2115276586285901e-08,6.812920690579622e-07,0.9905796931495185,0.5393236105947479
1.2115276586285901e-08,2.6101572156825386e-06,0.979254243119845,0.47379023608037024
1.2115276586285901e-08,1e-05,0.958925901148168,0.43797672135882365
1.2115276586285901e-08,3.831186849557293e-05,0.9260244774019688,0.41387992686967884
1.2115276586285901e-08,0.00014677992676220735,0.877324091544888,0.3876942725723744
1.2115276586285901e-08,0.0005623413251903491,0.811456031516645,0.34794655250995765
1.2115276586285901e-08,0.002154434690031887,0.7223317060269265,0.29289877589105956
1.2115276586285901e-08,0.008254041852680206,0.5871378908685612,0.22586859526652547
1.2115276586285901e-08,0.03162277660168379,0.3532606088042821,0.16784823688806527
1.2115276586285901e-08,0.12115276586285902,0.03820627659749076,0.14443673932636777
1.2115276586285901e-08,0.46415888336127914,-0.16401199899680252,0.14422639458959205
1.2115276586285901e-08,1.7782794100389228,-0.23639173820424797,0.14703534065314122
1.2115276586285901e-08,6.812920690579622,-0.25695142732018583,0.1483726193659935
1.2115276586285901e-08,26.10157215682544,-0.2624311032754685,0.1487972340257659
1.2115276586285901e-08,100.0,-0.2638689325719241,0.14891398247029836
4.641588833612782e-08,1e-12,0.9999999999999167,0.9433055081671052
4.641588833612782e-08,3.8311868495572925e-12,0.9999999999987773,0.9433005111304165
4.641588833612782e-08,1.4677992676220676e-11,0.9999999999820554,0.943281367943775
4.641588833612782e-08,5.6234132519034906e-11,0.9999999997367169,0.9432080472815384
4.641588833612782e-08,2.1544346900318867e-10,0.999999996141639,0.942927442070385
4.641588833612782e-08,8.254041852680207e-10,0.9999999437080144,0.9418568433423747
4.641588833612782e-08,3.1622776601683795e-09,0.9999991924213781,0.937821045945792
4.641588833612782e-08,1.2115276586285901e-08,0.9999890990115141,0.9232600265049652
4.641588833612782e-08,4.641588833612782e-08,0.9998786722371469,0.8777519693703167
4.641588833612782e-08,1.7782794100389227e-07,0.9991280680857519,0.7766252092449332
4.641588833612782e-08,6.812920690579622e-07,0.9964720994326577,0.6462702067234115
4.641588833612782e-08,2.6101572156825386e-06,0.9905767922982106,0.5390920203982454
4.641588833612782e-08,1e-05,0.9792423306936967,0.47342383682120437
4.641588833612782e-08,3.831186849557293e-05,0.9589007498344034,0.4370701484959582
4.641588833612782e-08,0.00014677992676220735,0.9259965409633668,0.4105227777767472
4.641588833612782e-08,0.0005623413251903491,0.8772305177699556,0.3774580343187385
4.641588833612782e-08,0.002154434690031887,0.8102423301509355,0.32264901303765603
4.641588833612782e-08,0.008254041852680206,0.7112736121101937,0.24623497151742232
4.641588833612782e-08,0.03162277660168379,0.5254957694900833,0.17952147486876163
4.641588833612782e-08,0.12115276586285902,0.24271416497055198,0.1523307722308404
4.641588833612782e-08,0.46415888336127914,0.04680816748995331,0.15172228683983946
4.641588833612782e-08,1.7782794100389228,-0.025754948520037457,0.154746055015849
4.641588833612782e-08,6.812920690579622,-0.04665664645785106,0.156171423492807
4.641588833612782e-08,26.10157215682544,-0.052254848253147745,0.15662119800835914
4.641588833612782e-08,100.0,-0.0537258890557315,0.15674474429450194
1.7782794100389227e-07,1e-12,0.9999999999999943,0.9430415257906384
1.7782794100389227e-07,3.8311868495572925e-12,0.9999999999999167,0.9430402222410474
1.7782794100389227e-07,1.4677992676220676e-11,0.9999999999987773,0.9430352281939104
1.7782794100389227e-07,5.6234132519034906e-11,0.9999999999820559,0.9430160964592391
1.7782794100389227e-07,2.1544346900318867e-10,0.9999999997367254,0.9429428196488807
1.7782794100389227e-07,8.254041852680207e-10,0.9999999961417632,0.9426623828415337
1.7782794100389227e-07,3.1622776601683795e-09,0.9999999437098376,0.9415924345000996
1.7782794100389227e-07,1.2115276586285901e-08,0.9999991924482085,0.937559104999577
1.7782794100389227e-07,4.641588833612782e-08,0.9999890994051464,0.9230063055870602
1.7782794100389227e-07,1.7782794100389227e-07,0.9998786774984245,0.8775188653202621
1.7782794100389227e-07,6.812920690579622e-07,0.9991281035071177,0.7764056252935991
1.7782794100389227e-07,2.6101572156825386e-06,0.9964718937996838,0.645966140328962
1.7782794100389227e-07,1e-05,0.9905739953475835,0.5385130955217837
1.7782794100389227e-07,3.831186849557293e-05,0.9792317659221231,0.47214589479642355
1.7782794100389227e-07,0.00014677992676220735,0.9588957329225114,0.4332644824499591
1.7782794100389227e-07,0.0005623413251903491,0.9260933661889477,0.39853338346051825
1.7782794100389227e-07,0.002154434690031887,0.8773654292461727,0.34609346871784563
1.7782794100389227e-07,0.008254041852680206,0.804840560308256,0.2645511148631574
1.7782794100389227e-07,0.03162277660168379,0.662960868782179,0.1916264111950225
1.7782794100389227e-07,0.12115276586285902,0.41423939373691576,0.16170417405450271
1.7782794100389227e-07,0.46415888336127914,0.22396998745488716,0.16040707140773736
1.7782794100389227e-07,1.7782794100389228,0.15050872277876715,0.16368107787224784
1.7782794100389227e-07,6.812920690579622,0.12903999605110117,0.16522790905102763
1.7782794100389227e-07,26.10157215682544,0.12326348411367927,0.16571366411621746
1.7782794100389227e-07,100.0,0.12174361805587453,0.16584673261012373
6.812920690579622e-07,1e-12,0.9999999999999997,0.9421112231728607
6.812920690579622e-07,3.8311868495572925e-12,0.9999999999999943,0.9421108836441103
6.812920690579622e-07,1.4677992676220676e-11,0.9999999999999167,0.94210958285247
6.812920690579622e-07,5.6234132519034906e-11,0.9999999999987775,0.9421045993711676
6.812920690579622e-07,2.1544346900318867e-10,0.9999999999820589,0.9420855081104553
6.812920690579622e-07,8.254041852680207e-10,0.9999999997367695,0.9420123869809469
6.812920690579622e-07,3.1622776601683795e-09,0.9999999961424103,0.9417325524621647
6.812920690579622e-07,1.2115276586285901e-08,0.9999999437193016,0.940664862617465
6.812920690579622e-07,4.641588833612782e-08,0.9999991925851676,0.9366399875280993
6.812920690579622e-07,1.7782794100389227e-07,0.9999891013088099,0.9221154385655845
6.812920690579622e-07,6.812920690579622e-07,0.999878700193174,0.8766966014397977
6.812920690579622e-07,2.6101572156825386e-06,0.9991282627513407,0.7756271406295184
6.812920690579622e-07,1e-05,0.9964720091852799,0.6448760111754372
6.812920690579622e-07,3.831186849557293e-05,0.9905713596282957,0.5363932848966017
6.812920690579622e-07,0.00014677992676220735,0.9792298225860816,0.4670741021079034
6.812920690579622e-07,0.0005623413251903491,0.9589869985845029,0.41908639335290804
6.812920690579622e-07,0.002154434690031887,0.9265542563007017,0.3612196625837374
6.812920690579622e-07,0.008254041852680206,0.8752079625708482,0.27656087290996934
6.812920690579622e-07,0.03162277660168379,0.7654135957428941,0.20308308535790762
6.812920690579622e-07,0.12115276586285902,0.5402979760024929,0.1714923287620129
6.812920690579622e-07,0.46415888336127914,0.34801430523910404,0.16900167365208651
6.812920690579622e-07,1.7782794100389228,0.27037693180606137,0.1725364424331224
6.812920690579622e-07,6.812920690579622,0.2473729153354035,0.1742328909318916
6.812920690579622e-07,26.10157215682544,0.24115882354403617,0.17476423628282206
6.812920690579622e-07,100.0,0.23952207000920056,0.17490962749193287
2.6101572156825386e-06,1e-12,1.0,0.9391767273570728
2.6101572156825386e-06,3.8311868495572925e-12,0.9999999999999997,0.9391766391170933
2.6101572156825386e-06,1.4677992676220676e-11,0.9999999999999943,0.9391763010536767
2.6101572156825386e-06,5.6234132519034906e-11,0.9999999999999167,0.9391750058759312
2.6101572156825386e-06,2.1544346900318867e-10,0.9999999999987784,0.939170043901494
2.6101572156825386e-06,8.254041852680207e-10,0.9999999999820712,0.9391510350226935
2.6101572156825386e-06,3.1622776601683795e-09,0.9999999997369504,0.9390782285933668
2.6101572156825386e-06,1.2115276586285901e-08,0.9999999961450636,0.9387995887339137
2.6101572156825386e-06,4.641588833612782e-08,0.9999999437580571,0.9377363776990246
2.6101572156825386e-06,1.7782794100389227e-07,0.999999193143601,0.9337284115995744
2.6101572156825386e-06,6.812920690579622e-07,0.9999891089603199,0.919258013260661
2.6101572156825386e-06,2.6101572156825386e-06,0.9998787886031058,0.8739475766546622
2.6101572156825386e-06,1e-05,0.9991289054664603,0.7727916894176772
2.6101572156825386e-06,3.831186849557293e-05,0.9964739089670327,0.6407648104421431
2.6101572156825386e-06,0.00014677992676220735,0.9905738164436036,0.5284759503930305
2.6101572156825386e-06,0.0005623413251903491,0.9792676836894069,0.44860954298591066
2.6101572156825386e-06,0.002154434690031887,0.9592322663323334,0.37530339386164263
2.6101572156825386e-06,0.008254041852680206,0.9248028224788397,0.2845377550933229
2.6101572156825386e-06,0.03162277660168379,0.8392870384016043,0.215127356850952
2.6101572156825386e-06,0.12115276586285902,0.6257459441888658,0.18180619910144602
2.6101572156825386e-06,0.46415888336127914,0.41941694020342213,0.17729575294175318
