accel_var,r2,roughness
1e-12,-0.4334798371270876,0.07357010837245584
1.0530182484712203e-12,-0.4331529831067993,0.0735748031380926
1.1088474316133966e-12,-0.4328098637129414,0.07357974546239822
1.1676365802593455e-12,-0.4324497269646268,0.07358494830693463
1.2295426265956214e-12,-0.4320717921584116,0.07359042530009521
1.294730823078425e-12,-0.4316752494218361,0.07359619080049966
1.3633751835597446e-12,-0.43125925933933607,0.0736022604919105
1.4356589478012107e-12,-0.4308229526617906,0.07360864958846304
1.51177507061566e-12,-0.430365430111755,0.07361537472944861
1.5919267369421578e-12,-0.4298857622975385,0.07362245339916464
1.676327904229336e-12,-0.42938298975017,0.07362990441238632
1.7652038735750071e-12,-0.42885612309847865,0.07363775256345295
1.8587918911465674e-12,-0.42830414339832545,0.07364601245489785
1.9573417814876575e-12,-0.4277260026333418,0.07365470537573321
2.0611166144016713e-12,-0.42712062440526877,0.07366385367519553
2.1703934071921795e-12,-0.4264869048330686,0.07367348081021315
2.2854638641349932e-12,-0.42582371368100636,0.07368361139428654
2.4066351551556875e-12,-0.42512989573653703,0.07369427124772393
2.534230735791306e-12,-0.4244042724596966,0.07370548744915592
2.668591210624893e-12,-0.42364564392626414,0.07371728838823374
2.810075242497918e-12,-0.4228527910873776,0.07372970381939457
2.9590605099274974e-12,-0.42202447836854473,0.07374276831169314
3.1159447152842096e-12,-0.4211594566309447,0.07375651300149318
3.28114664642172e-12,-0.4202564665175741,0.07377097036662436
3.455107294592218e-12,-0.4193142422063316,0.0737861761748101
3.638291031631634e-12,-0.41833151559089177,0.0738021707126868
3.8311868495572925e-12,-0.4173070209089731,0.07381899708315014
4.034309665886777e-12,-0.4162394998355594,0.07383668972055374
4.248201698162608e-12,-0.4151277070563566,0.07385529131405924
4.473433911351653e-12,-0.41397041633351184,0.07387484641512128
4.710607541983278e-12,-0.4127664270722722,0.07389540218762405
4.960355703094552e-12,-0.41151457139270775,0.07391701056298877
5.223345074266832e-12,-0.41021372170570247,0.07393971801763739
5.500277681265236e-12,-0.40886279878692533,0.07396357704791531
5.791892770031264e-12,-0.4074607803355317,0.07398864223836084
6.098968780031447e-12,-0.40600670999777355,0.07401497313480722
6.422325422229369e-12,-0.40449970682723113,0.07404262648738522
6.762825867228134e-12,-0.402938975145156,0.07407166275880339
7.121379049424431e-12,-0.4013238147550644,0.07410214515957791
7.498942093324559e-12,-0.39965363145591515,0.07413413908572238
7.896522868499734e-12,-0.39792794778813545,0.07416771211376517
8.315182680000525e-12,-0.39614641393622385,0.07420293398549502
8.756039101412345e-12,-0.3943088187010899,0.07423987658148631
9.220268958114745e-12,-0.3924151004447016,0.07427861388246057
9.709111468707553e-12,-0.39046535789965664,0.07431922191755698
1.0223871552990265e-11,-0.3884598607262757,0.07436177869862173
1.0765923315324544e-11,-0.3863990596914961,0.07440636413967187
1.133671371267848e-11,-0.38428359633574427,0.07445305996076172
1.1937766417144358e-11,-0.3821143119881849,0.07450194957556244
1.2570685883239907e-11,-0.37989225598605536,0.07455311796207366
1.3237161630851181e-11,-0.3776186929515526,0.07460665151601192
1.3938972755249355e-11,-0.3752951089798868,0.07466263788656168
1.4677992676220676e-11,-0.3729232165945855,0.07472117270938772
1.5456194138987295e-11,-0.37050495833180874,0.07478239959083358
1.6275654480267545e-11,-0.36804250882397027,0.07484642016911654
1.71385611735341e-11,-0.3655382752645844,0.07491327110011468
1.8047217668271667e-11,-0.36299489615120195,0.07498308590990312
1.900404953882229e-11,-0.36041523822106725,0.07505590572198677
2.001161095923095e-11,-0.35780239151514315,0.07513181649777026
2.1072591521376852e-11,-0.3551596625294775,0.07521090797694341
2.2189823414589742e-11,-0.3524905654388424,0.07529336234973733
2.3366288985916965e-11,-0.349798811405003,0.07537920217436841
2.460512870122255e-11,-0.34708829601104885,0.07546853441766851
2.590964952837032e-11,-0.3443630848925623,0.07556141070508877
2.7283333764867695e-11,-0.34162739766594363,0.0756579163986068
2.8729848333536684e-11,-0.33888559028271126,0.07575811604284981
3.025305457102449e-11,-0.33614213596572906,0.07586209567096404
3.185701853528445e-11,-0.3334016049078401,0.07596993477216918
3.3546021859540435e-11,-0.33066864293501697,0.07608170788877441
3.5324573181710536e-11,-0.3279479493538966,0.07619747009393468
3.7197420179798274e-11,-0.3252442542170235,0.07631728176208838
3.9169562245379204e-11,-0.3225622952477061,0.07644123547674998
4.124626382901348e-11,-0.3199067946698686,0.07656940041811522
4.3433068493209625e-11,-0.31728243618627183,0.07670177063223801
4.5735813710450146e-11,-0.31469384234121445,0.07683842971926894
4.816064644578424e-11,-0.3121455524910619,0.07697940539889643
5.071403956558121e-11,-0.30964200158841293,0.07712472584467464
5.34028091162485e-11,-0.3071874999633195,0.07727440925456068
5.6234132519034906e-11,-0.30478621425884134,0.07742845830046967
5.921556772949263e-11,-0.30244214964852056,0.07758692137003183
6.235507341273925e-11,-0.3001591334312217,0.07774979218735405
6.566103018837677e-11,-0.2979408000650008,0.07791706225977225
6.914226300178043e-11,-0.29579057766686745,0.07808871729242599
7.28080646814713e-11,-0.2937116759708678,0.07826474222320365
7.666822074546222e-11,-0.2917070757032325,0.07844511827284453
8.073303552279151e-11,-0.2897795193016417,0.07862982361805057
8.501335965997438e-11,-0.28793150287650193,0.07881883083756634
8.952061908580012e-11,-0.2861652692863912,0.07901210812252202
9.426684551178854e-11,-0.2844828021779988,0.0792096297945084
9.926470854973068e-11,-0.2828858208236056,0.07941134766955919
1.0452754953204358e-10,-0.28137577557669635,0.07961723361036566
1.100694171252208e-10,-0.27995384375912624,0.07982724632782613
1.1590510483144816e-10,-0.2786209257914205,0.080041290657249
1.2205019047848472e-10,-0.2773776413814888,0.08025930285150314
1.2852107780323278e-10,-0.27622432559614296,0.0804812162019477
1.3533504023999307e-10,-0.2751610246543128,0.08070697667034744
1.4251026703029964e-10,-0.2741874913005202,0.08093649784934488
1.5006591177741203e-10,-0.27330317964167095,0.08116969547745077
1.5802214357508708e-10,-0.2725072393592667,0.08140648646321817
1.664002008471059e-10,-0.27179850924218907,0.08164678374827582
1.7522244804127872e-10,-0.27117551002186646,0.0818905070304527
1.84512435329266e-10,-0.2706364365311147,0.08213760594894073
1.9429496147158298e-10,-0.2701791492497787,0.0823879863670333
2.0459614001558955e-10,-0.26980116534351395,0.08264152608217576
2.1544346900318867e-10,-0.269499649346048,0.08289810984739045
2.2686590437430044e-10,-0.2692714036787851,0.08315774163459397
2.388939372620652e-10,-0.26911285924410144,0.08342027851753271
2.5155967538609354e-10,-0.26902006636862397,0.08368548867103988
2.6489692876105297e-10,-0.26898868640939955,0.0839532572385887
2.7894129994936964e-10,-0.2690139843678654,0.08422355695176406
2.937302790989705e-10,-0.2690908228826496,0.08449623229303077
3.0930334401975935e-10,-0.26921365799157426,0.0847711394088763
3.257020655659783e-10,-0.26937653706438325,0.0850480583287294
3.4297021860574505e-10,-0.26957309930987616,0.0853268663523301
3.611538988740117e-10,-0.26979657925336054,0.08560755516766225
3.8030164602086403e-10,-0.27003981356177675,0.0858897667048508
4.004645731836123e-10,-0.2702952515643089,0.08617345081837405
4.2169650342858224e-10,-0.2705549697751828,0.08645839301165659
4.4405411342680366e-10,-0.2708106906731542,0.08674454875873545
4.675970847471333e-10,-0.2710538059289249,0.0870315976012715
4.923882631706752e-10,-0.27127540419853724,0.08731953111359124
5.184938264517686e-10,-0.2714663035186329,0.08760808527257924
5.459834609733822e-10,-0.27161708824987874,0.08789702717981182
5.749305477684458e-10,-0.2717181504198367,0.08818613744644764
6.054123584037256e-10,-0.2717597352182046,0.08847538839656353
6.375102612491218e-10,-0.2717319902980724,0.08876451916772247
6.713099386829804e-10,-0.2716250184394573,0.08905342785106492
7.069016158132743e-10,-0.27142893303851223,0.08934197281705562
7.443803013251697e-10,-0.2711339158002466,0.08962997833334947
7.838460410979094e-10,-0.2707302759372132,0.08991720197627533
8.254041852680173e-10,-0.270208510113765,0.09020364171840026
8.691656694517423e-10,-0.2695593623276109,0.09048932660881254
9.152473108773893e-10,-0.26877388288929804,0.09077386174230673
9.63772120218103e-10,-0.2678434856474927,0.09105716298928665
1.014869629957457e-09,-0.26676000261440413,0.09133911330075098
1.068676240164437e-09,-0.265515735171838,0.09161978793859758
1.1253355826007645e-09,-0.26410350108400005,0.09189922415222393
1.1849989041325974e-09,-0.2625166766074325,0.09217702969768644
1.2478254704700232e-09,-0.26074923307010933,0.09245320350532028
1.3139829913121203e-09,-0.25879576738859655,0.09272781204615803
1.383648068032458e-09,-0.25665152610219066,0.09300095473715257
1.457006665100127e-09,-0.2543124226229172,0.09327252260791909
1.5342546064946296e-09,-0.2517750475272631,0.09354243020738211
1.6155980984398763e-09,-0.24903667184608858,0.09381088923150008
1.7012542798525856e-09,-0.24609524343983002,0.09407769418756294
1.7914518019745372e-09,-0.24294937667331595,0.09434291535867659
1.8864314387358383e-09,-0.23959833572508438,0.09460668559124945
1.986446729478657e-09,-0.23604201197674235,0.09486929990687508
2.0917646557569993e-09,-0.23228089602590352,0.09513083601077446
2.2026663540192407e-09,-0.22831604494934643,0.09539160432279746
2.31944786607582e-09,-0.2241490455092192,0.09565156940417849
2.4424209293554697e-09,-0.21978197404323163,0.0959109254842031
2.571913809059347e-09,-0.21521735380913642,0.09616983739972923
2.7082721744346072e-09,-0.21045811056418273,0.0964288967389359
2.8518600215064735e-09,-0.20550752715229037,0.09668844910952988
3.0030606447318434e-09,-0.20036919784640816,0.09694823094919618
3.1622776601683795e-09,-0.195046983152535,0.09720843753059472
3.3299360828901758e-09,-0.1895449657270747,0.09746928285840675
3.5064834615261294e-09,-0.1838674079931184,0.0977310538319155
3.6923910729495465e-09,-0.1780187119663712,0.0979938363174893
3.888155180308085e-09,-0.1720033817204636,0.09825781065826536
4.094298357752322e-09,-0.16582598883737854,0.09852319951674342
4.311370885398944e-09,-0.1594911411040103,0.09879010367627739
4.5399522182525915e-09,-0.1530034546333643,0.0990586352713928
4.780652533007376e-09,-0.14636752951062637,0.09932897564082292
5.034114356856929e-09,-0.13958792899242134,0.09960127726940506
5.301014282661308e-09,-0.13266916222345837,0.09987584547163318
5.582064775048933e-09,-0.12561567037970267,0.10015283621639386
5.878016072274924e-09,-0.11843181610171549,0.10043247150654226
6.189658188912597e-09,-0.11112187604633861,0.10071471929642745
6.5178230247242886e-09,-0.10369003635910579,0.10099969934030062
6.863386585340562e-09,-0.09614039085311821,0.10128796875897986
7.227271320676189e-09,-0.08847694167181341,0.10157935092595337
7.610448587324692e-09,-0.08070360221185902,0.10187428416119365
8.013941241504921e-09,-0.07282420208697693,0.102172888056066
8.438826369480789e-09,-0.06484249392254493,0.1024746536902836
8.886238162743407e-09,-0.05676216178263016,0.10278008919545081
9.357370945630178e-09,-0.04858683104454675,0.10308943950631021
9.853482363462976e-09,-0.0403200795495684,0.10340232057017813
1.0375896739715823e-08,-0.03196544987106886,0.1037195638875646
1.092600861117378e-08,-0.02352646255213031,0.10404060118179997
1.1505286450519683e-08,-0.015006630172913926,0.104366035264832
1.2115276586285877e-08,-0.006409472113329873,0.10469490985663558
1.2757607330635138e-08,0.002261470121271314,0.10502726215931606
1.3433993325989015e-08,0.011002617144617921,0.10536330380799123
1.4146240122106988e-08,0.019810335641193166,0.10570264836207985
1.4896248995834401e-08,0.028680922168116352,0.10604552125825942
1.5686022026384685e-08,0.03761058695805608,0.10639161872298908
1.6517667439704583e-08,0.04659543788304821,0.10674092323229348
1.739340523618779e-08,0.055631464748310155,0.10709365534357074
1.831557311676062e-08,0.06471452409427414,0.10744985264520175
1.9286632723157837e-08,0.07384032469295843,0.10780906865839628
2.0309176209047348e-08,0.0830044139312689,0.10817143949712264
2.1385933159544418e-08,0.09220216527797931,0.10853667933044214
2.2519777877586006e-08,0.10142876703280224,0.10890462990046769
2.371373705661655e-08,0.11067921255461832,0.10927513588629348
2.4970997860065434e-08,0.11994829216142944,0.1096480531894151
2.629491642918464e-08,0.12923058688671052,0.11002356712968803
2.7689026841957128e-08,0.1385204642655663,0.11040174624984378
2.915705054699024e-08,0.14781207630926618,0.11078317197318414
3.07029062975785e-08,0.15709935980861633,0.11116714945064717
3.233072061245211e-08,0.1663760390850174,0.11155443431611878
3.4044838791136634e-08,0.17563563128335657,0.11194450029697751
3.5849836513327755e-08,0.18487145427305562,0.11233637054094678
3.775053205324392e-08,0.19407663719298485,0.11273029021714825
3.975199914156357e-08,0.2032441336427946,0.11312637877279665
4.185958050927872e-08,0.2123667374878998,0.11352544105173355
4.4078902149620623e-08,0.22143710120828441,0.11392653004677507
4.641588833612782e-08,0.23044775668306572,0.11432856118951408
4.887677743694496e-08,0.23939113826396863,0.11473178677823798
5.146813856756945e-08,0.24825960795228563,0.11513585759425654
5.419688912649593e-08,0.25704548245632486,0.11554076646494751
5.707031326057167e-08,0.26574106187072744,0.11594613730573469
6.009608130935104e-08,0.27433865968625626,0.1163527872044912
6.328227028035675e-08,0.2828306338097064,0.11676031617929118
6.663738540990362e-08,0.2912094182493593,0.11716804511682648
7.017038286703822e-08,0.29946755510275913,0.11757627699287512
7.389069366120352e-08,0.30759772647123207,0.11798539897705844
7.780824881744404e-08,0.3155927859200879,0.11839536364603484
8.193350588635764e-08,0.3234457891051681,0.11880720685461184
8.627747685955876e-08,0.33115002319553766,0.11921945790125195
9.085175756516862e-08,0.3386990347384985,0.11963221091245296
9.56685586218058e-08,0.34608665563649676,0.12004501326497849
1.007407380337002e-07,0.35330702693521976,0.1204576105624886
1.0608183551394483e-07,0.3603546201576443,0.12087006902748679
1.1170610862750628e-07,0.3672242559588583,0.12128267580152514
1.176285708504723e-07,0.37391111992026493,0.12169498292200531
1.2386503164713718e-07,0.3804107753479864,0.12210684418843186
1.304321386719004e-07,0.38671917298779057,0.12251904622952783
1.373474222086399e-07,0.39283265761652886,0.12293104157106344
1.4462934196617915e-07,0.3987479715166289,0.12334242667075385
1.5229733635477083e-07,0.4044622548848589,0.12375331511113921
1.603718743751331e-07,0.40997304326823136,0.1241641986955998
1.688745102585489e-07,0.41527826215802266,0.12457394476056252
1.7782794100389227e-07,0.42037621890681875,0.12498278830067931
1.8725606696516214e-07,0.4252655921628563,0.12539226238936615
1.971840556512642e-07,0.4299454190406313,0.12580239793553624
2.0763840890834584e-07,0.4344150802665946,0.12621289257519958
2.1864703366401695e-07,0.4386742835540284,0.12662482248092352
2.3023931642231108e-07,0.4427230454719815,0.12703723551910276
2.424462017082331e-07,0.4465616720798272,0.12744926324211447
2.5530027467130326e-07,0.4501907386019379,0.12786073433211367
2.688358480685972e-07,0.4536110684166226,0.1282710610338287
2.8308905385946875e-07,0.4568237116301662,0.1286817566608945
2.9809793965647276e-07,0.4598299235011222,0.12909410302093202
3.1390257028993846e-07,0.46263114297216246,0.12950668122691947
3.3054513475732446e-07,0.4652289715572929,0.1299177709615827
3.480700588428413e-07,0.46762515282130024,0.13032733800944785
3.665241237079626e-07,0.46982155267617576,0.13073562512278972
3.859565907694077e-07,0.47182014070619616,0.13114325077770597
4.064193331979244e-07,0.4736229727194039,0.13155146420707783
4.2796697438891965e-07,0.47523217470852186,0.13195855185356362
4.5065703377454776e-07,0.47664992838892495,0.13236490369780946
4.7455008036650893e-07,0.47787845846513577,0.1327713334673637
4.997098944394181e-07,0.4789200217603743,0.13317823689660716
5.262036377863333e-07,0.479776898326003,0.1335843625048266
5.541020330009492e-07,0.480451384629103,0.1339890076546487
5.834795522650018e-07,0.48094578889693507,0.13439387117666898
6.144146161448628e-07,0.4812624286765821,0.13479848740820807
6.469898029279807e-07,0.48140363064663005,0.13520238329318746
6.812920690579608e-07,0.48137173269528843,0.13560664921464455
7.174129812567476e-07,0.4811690882559394,0.13601095489966888
7.554489609534968e-07,0.4807980728667284,0.13641501697318717
7.955015416726529e-07,0.4802610928956017,0.13681877302815104
8.376776400682924e-07,0.47956059634623605,0.13722193110673284
8.820898413282168e-07,0.4786990856337734,0.13762408544570848
9.288566997096955e-07,0.47767913219233793,0.13802568446006264
9.781030550090598e-07,0.47650339274924614,0.13842773895065844
1.0299603658099899e-06,0.47517462707384495,0.1388289521969717
1.084567060400013e-06,0.4736957169824184,0.13923077526613212
1.1420689062919995e-06,0.47206968635487867,0.13963370240629852
1.2026193993370436e-06,0.47029972189445557,0.14003677005576773
1.2663801734674021e-06,0.46838919433876114,0.14044040966349433
1.333521432163324e-06,0.466341679809849,0.14084420382405788
1.4042224027954567e-06,0.4641609809728221,0.14124795841994975
1.4786718150557173e-06,0.4618511476575511,0.14165078149620228
1.5570684047537317e-06,0.45941649658682293,0.14205423584108906
1.6396214443236483e-06,0.4568616298471364,0.14245828230039617
1.7265513014575407e-06,0.45419145173596986,0.1428634064027779
1.8180900273565254e-06,0.45141118362210286,0.14326886487480567
1.9144819761699575e-06,0.44852637646382365,0.14367489875691702
2.0159844572762095e-06,0.4455429206439635,0.14408192552067903
2.1228684221461933e-06,0.4424670528007969,0.14448922760608238
2.2354191876232477e-06,0.4393053593600491,0.1448968229657856
2.3539371975499905e-06,0.436064776505495,0.14530535260808392
2.478738824775339e-06,0.432752586363647,0.1457152840927132
2.6101572156825386e-06,0.42937640922153597,0.1461274522904213
2.7485431794925383e-06,0.425944191644979,0.14654079967011313
2.894266124716752e-06,0.42246419041737093,0.14695557780933186
3.047715045258814e-06,0.41894495227512873,0.14737220647239194
3.2092995587978227e-06,0.41539528947449567,0.1477905431922333
3.3794510002247434e-06,0.4118242512844862,0.14821015874961527
3.5586235730509655e-06,0.4082410915611945,0.1486317195266279
3.747295561862524e-06,0.4046552326183792,0.14905538581076455
3.945970609056444e-06,0.4010762256670398,0.14948484952235377
4.155179059267531e-06,0.39751370815146403,0.14991764291648446
4.375479375074189e-06,0.39397735835989833,0.1503529129259873
4.607459627762563e-06,0.3904768477336139,0.1507909091887155
4.851739067128395e-06,0.38702179133777903,0.15123118224493579
5.108969774506924e-06,0.3836216969905142,0.15167477006472643
5.379838403443687e-06,0.3802859135721368,0.1521219842527445
5.665068012652478e-06,0.37702357905452666,0.15257213169242836
5.965419996153637e-06,0.37384356880037695,0.15302685058780577
